releaserUrl,releaser,platform
http://v.qq.com/vplus/c4753d026fef45b8f9bb462829b154a5#uin=c4753d026fef45b8f9bb462829b154a5,江西五套新闻晚高峰,腾讯视频
https://view.inews.qq.com/media/5539755,江西五套新闻晚高峰,腾讯新闻
https://id.tudou.com/i/UNjMxODc5NDk1Ng==,江西五套新闻晚高峰,new_tudou
https://www.toutiao.com/c/user/97301300970/#mid=1598519688875022,江西五套新闻现场,toutiao
无,江西新闻晚高峰,抖音
https://haokan.hao123.com/haokan/wiseauthor?app_id=1601135070329062,江西新闻晚高峰,haokan
http://v.qq.com/vplus/3b3f74ac90c97d436790f8db904e73a1#uin=3b3f74ac90c97d436790f8db904e73a1,交叉点看,腾讯视频
https://view.inews.qq.com/media/6118878,交叉点看,腾讯新闻
https://id.tudou.com/i/UNDI2ODAyODExMg==?fr=0&ud=XEZ/FGitiwMDAChHtHkghl1y,今日创新,new_tudou
http://n.miaopai.com/personal/DsJIfxDVdX12TObs.htm,今日点击,miaopai
http://n.miaopai.com/personal/pGcEf4vDJlpyiMrn.htm,今日海峡,miaopai
http://v.qq.com/vplus/0675029bbbaac7478cd6e6189ae90664#uin=0675029bbbaac7478cd6e6189ae90664,今日海峡,腾讯视频
https://view.inews.qq.com/media/5338761,今日海峡,腾讯新闻
http://v.qq.com/vplus/9f954893fb2661b57ca329be3aecc704#uin=9f954893fb2661b57ca329be3aecc704,今日会客厅,腾讯视频
https://haokan.hao123.com/haokan/wiseauthor?app_id=1550890324782678,今日聚焦,haokan
http://n.miaopai.com/personal/EXtg~Dd~d2hxfZu1hySE4g__.htm,今日亚洲,miaopai
http://v.qq.com/vplus/dd9306145bc65a3d67d5bd9617482a49/videos,今日亚洲,腾讯视频
https://view.inews.qq.com/media/5546247,今日亚洲,腾讯新闻
http://n.miaopai.com/personal/RbJ-a6JmCI9ykniNFRpxlg__.htm,今日一线jjz1v,miaopai
http://n.miaopai.com/personal/IpI9uOZgUAisSwsINziJCw__.htm,今日最新闻官方微博,miaopai
https://haokan.hao123.com/haokan/wiseauthor?app_id=1586829768350324,今视网,haokan
http://v.qq.com/vplus/9b541d8bfabc7fd97a828772ba0710bd#uin=9b541d8bfabc7fd97a828772ba0710bd,今视网,腾讯视频
https://view.inews.qq.com/media/6092202,今视网,腾讯新闻
https://c.m.163.com/news/sub/T1519626953460.html?spss=newsapp,今视网,网易新闻
https://id.tudou.com/i/UNTQ0OTk4MTUwMA==?fr=5&ud=XKDGcHJFxdYDAKa7B6u1hxQ+,今晚播报,new_tudou
https://www.toutiao.com/c/user/3556495548/#mid=3769804034,津云,toutiao
https://id.tudou.com/i/UNjAzOTk0OTkzMg==?fr=0&ud=XEZ/FGitiwMDAChHtHkghl1y,津云,new_tudou
https://c.m.163.com/news/sub/T1484536834451.html?spss=newsapp,津云,网易新闻
https://www.toutiao.com/c/user/111404991335/#mid=1625243964743687,津云锋声,toutiao
https://haokan.hao123.com/haokan/wiseauthor?app_id=1556660524391278,津云客户端,haokan
http://v.qq.com/vplus/8bab4f9cb934d91b8cd6e6189ae90664#uin=8bab4f9cb934d91b8cd6e6189ae90664,津云客户端,腾讯视频
https://view.inews.qq.com/media/5947295,经济半小时,腾讯新闻
http://n.miaopai.com/personal/FFIcQhGcmiqCpCRT9ySyZA__.htm,经济信息联播,miaopai
https://www.toutiao.com/c/user/102106694638/#mid=1607130084714504,经视大搜索,toutiao
http://n.miaopai.com/personal/QWbuh2RJq1rhMgm-.htm,经视大调查,miaopai
https://id.tudou.com/i/UNjQ4NzkwOTcwMA==,经视大调查,new_tudou
https://haokan.hao123.com/haokan/wiseauthor?app_id=1610033451422491,经视大直播,haokan
http://v.qq.com/vplus/67104880420054c681db2b09444a59eb/videos,经视大直播,腾讯视频
https://view.inews.qq.com/media/11093224,经视大直播,腾讯新闻
http://v.qq.com/vplus/687e10ca1a81d7f0a25e9827b38c171e#uin=687e10ca1a81d7f0a25e9827b38c171e,经视焦点,腾讯视频
https://haokan.hao123.com/haokan/wiseauthor?app_id=1610034375090660,经视看天下,haokan
https://www.toutiao.com/c/user/102107640061/#mid=1607129585526787,经视看天下,toutiao
http://v.qq.com/vplus/d7caef5eed43c05bdef1e7c7ee68744c#uin=d7caef5eed43c05bdef1e7c7ee68744c,经视乐生活,腾讯视频
http://v.qq.com/vplus/9d2a2ae84f4e697dd96face787e921b3#uin=9d2a2ae84f4e697dd96face787e921b3,经视人家,腾讯视频
https://www.toutiao.com/c/user/6431164107/#mid=6431164107,经视新闻,toutiao
http://n.miaopai.com/personal/J9~DvO~aVJdYVYY30-L6Mg__.htm,经视新闻,miaopai
http://v.qq.com/vplus/zjjsnews,经视新闻,腾讯视频
https://www.toutiao.com/c/user/102108240072/#mid=1607129953912835,经视一锅鲜,toutiao
无,经视直播,抖音
https://www.toutiao.com/c/user/101245044004/#mid=1607133188287496,经视直播,toutiao
http://n.miaopai.com/personal/SLCvX1YkqDzBi7Rv.htm,经视直播官方微博,miaopai
https://www.toutiao.com/c/user/97301346983/#mid=1598235596448775,荆楚警界,toutiao
http://v.qq.com/vplus/jingfangbaodao,警方报道,腾讯视频
https://view.inews.qq.com/media/5045771,警方报道,腾讯新闻
https://haokan.hao123.com/haokan/wiseauthor?app_id=1571246818613585,究竟视频,haokan
http://n.miaopai.com/personal/9CRGq~IP4psUfWuCs58E2A__.htm,究竟视频,miaopai
http://v.qq.com/vplus/7b5ce9dd14eaceb9e370ba49c9e883e0#uin=7b5ce9dd14eaceb9e370ba49c9e883e0,究竟视频,腾讯视频
https://view.inews.qq.com/media/5729256,究竟视频,腾讯新闻
https://id.tudou.com/i/UNDM0NTUyNjYxNg==?fr=0&ud=XEZ/FGitiwMDAChHtHkghl1y,究竟视频,new_tudou
https://view.inews.qq.com/media/5003429,九点半,腾讯新闻
http://n.miaopai.com/personal/tjJKrmisD6Sy1nRynoUOOg__.htm,九点半5rabj,miaopai
http://v.qq.com/vplus/6580fb430f582e1ed198c58fb86eb4dc#uin=6580fb430f582e1ed198c58fb86eb4dc,军事报道,腾讯视频
https://view.inews.qq.com/media/5209787,看东方,腾讯新闻
https://www.toutiao.com/c/user/5839829632/#mid=5839829632,看看新闻,toutiao
https://id.tudou.com/i/UNDY1NjE4MzUyNA==,看看新闻_Knews,new_tudou
无,看看新闻Knews,抖音
https://haokan.hao123.com/haokan/wiseauthor?app_id=1565285080839434,看看新闻Knews,haokan
http://n.miaopai.com/personal/FOz9kqt07U8lMpq-uRlcwA__.htm,看看新闻Knews,miaopai
http://v.qq.com/vplus/859914b1945ca85ff120dc8a37aa61aa#uin=859914b1945ca85ff120dc8a37aa61aa,看看新闻Knews,腾讯视频
https://view.inews.qq.com/media/5196832,看看新闻Knews,腾讯新闻
https://id.tudou.com/i/UNDcwNjk3NTQ4MA==,看看新闻Knews,new_tudou
https://c.m.163.com/news/sub/T1491989308552.html?spss=newsapp,看看新闻Knews,网易新闻
http://n.miaopai.com/personal/5349XVy1-Bxfe0EYfYzDiw__.htm,看看新闻Knews24,miaopai
https://www.toutiao.com/c/user/59021839484/#mid=1564400201766914,咵天,toutiao
http://v.qq.com/vplus/6a92eed3cb1b0989ee34a4e73a803f62#uin=6a92eed3cb1b0989ee34a4e73a803f62,拉呱,腾讯视频
https://c.m.163.com/news/sub/T1531895288972.html?spss=newsapp,拉呱,网易新闻
http://n.miaopai.com/personal/EwOKRAnb~OLv~zI7.htm,拉呱官方微博,miaopai
https://www.toutiao.com/c/user/6393441448/#mid=6393688946,辣TV,toutiao
无,兰州新区发布,抖音
https://www.toutiao.com/c/user/3230045575/#mid=6014600126,兰州新区生活圈,toutiao
http://v.qq.com/vplus/98eea1cb8d2d5ce8a0b6c87bb849e22c/videos,兰州新区生活圈,腾讯视频
https://www.toutiao.com/c/user/106829800884/#mid=1617545700190222,蓝TV黄金时间,toutiao
无,蓝睛,抖音
https://haokan.hao123.com/haokan/wiseauthor?app_id=1584388839486040,蓝睛,haokan
https://www.toutiao.com/c/user/52695938217/#mid=1560563563644929,蓝睛,toutiao
http://v.qq.com/vplus/0530cdb4afd001e51186e4b5a052c637#uin=0530cdb4afd001e51186e4b5a052c637,蓝睛,腾讯视频
https://view.inews.qq.com/media/5676299,蓝睛,腾讯新闻
https://c.m.163.com/news/sub/T1510640792230.html?spss=newsapp,蓝睛,网易新闻
http://n.miaopai.com/personal/EGgbF0rWtMRij93IhCcjmA__.htm,蓝睛新闻,miaopai
无,荔枝视频,kwai
https://www.toutiao.com/c/user/92101866303/#mid=1591816980834317,荔枝台,toutiao
http://n.miaopai.com/personal/KLrHpgoYwVG6B2yRej7N-A__.htm,荔枝台,miaopai
http://v.qq.com/vplus/a653eb842fc48c1d51239ff4d928400f#uin=a653eb842fc48c1d51239ff4d928400f,荔枝台,腾讯视频
https://id.tudou.com/i/UNTYyMzkwODE4NA==?fr=0&ud=XEZ/FGitiwMDAChHtHkghl1y,荔枝台,new_tudou
https://c.m.163.com/news/sub/T1518157998948.html?spss=newsapp,荔枝台,网易新闻
https://haokan.hao123.com/haokan/wiseauthor?app_id=1563921981927482,荔枝网,haokan
http://v.qq.com/vplus/45b623ee2130169828019ebd7c7bd47c#uin=45b623ee2130169828019ebd7c7bd47c,荔枝网,腾讯视频
https://www.toutiao.com/c/user/5928846122/#mid=5929032666,荔枝网GDTV,toutiao
https://haokan.hao123.com/haokan/wiseauthor?app_id=1558731555412280,荔枝新闻,haokan
https://www.toutiao.com/c/user/6976474883/#mid=6976379136,荔枝新闻,toutiao
http://v.qq.com/vplus/3d73106ee2d111baf5b4cb69d2266a89#uin=3d73106ee2d111baf5b4cb69d2266a89,荔枝新闻,腾讯视频
https://id.tudou.com/i/UNDY1Njk1NjUxMg==?fr=5&ud=XKDGcHJFxdYDAKa7B6u1hxQ+,荔枝新闻,new_tudou
https://c.m.163.com/news/sub/T1466578972797.html?spss=newsapp,荔枝新闻,网易新闻
http://n.miaopai.com/personal/efOn0Zds4lQWFKLC710klA__.htm,荔枝新闻ssdgd,miaopai
http://n.miaopai.com/personal/PNLuyjzlhIrLTT7RuzhT1w__.htm,荔直播,miaopai
https://id.tudou.com/i/UNDg3NTI0NTEy?fr=0&ud=XEZ/FGitiwMDAChHtHkghl1y,两岸新新闻,new_tudou
https://id.tudou.com/i/UMTkzNjQxNjAw?fr=0&ud=XGftKP+ifI0DADkP+/ZW9Zfy,辽宁《第一时间》,new_tudou
https://www.toutiao.com/c/user/87897646654/#mid=1590643720586247,辽宁第一时间,toutiao
https://www.toutiao.com/c/user/87730591823/#mid=1590472252532739,辽宁都市新北方,toutiao
无,辽宁广播电视台《新北方》,抖音
https://view.inews.qq.com/media/5128901,辽宁卫视,腾讯新闻
https://id.tudou.com/i/UMjg1MDU1ODQ=?fr=0&ud=XGftKP+ifI0DADkP+/ZW9Zfy,辽宁卫视,new_tudou
http://v.qq.com/vplus/519e127478bf486428019ebd7c7bd47c#uin=519e127478bf486428019ebd7c7bd47c,辽宁新北方,腾讯视频
https://view.inews.qq.com/media/9043217,辽宁新北方,腾讯新闻
https://www.toutiao.com/c/user/87993479845/#mid=1590649527529480,辽宁新闻,toutiao
https://view.inews.qq.com/media/14360450,辽宁新闻早早报,腾讯新闻
https://www.toutiao.com/c/user/87810291047/#mid=1590526333069316,辽宁新闻正前方,toutiao
http://n.miaopai.com/personal/MUDk7~kr9lDjz~Q6.htm,辽视第一时间,miaopai
https://view.inews.qq.com/media/5948499,辽视第一时间,腾讯新闻
https://www.toutiao.com/c/user/50517800320/#mid=51055230606,辽台都市频道,toutiao
http://v.qq.com/vplus/e1d7b40465c480c7a7f358a3c1cdb434/videos,辽台说天下,腾讯视频
https://view.inews.qq.com/media/6611203,瞭望评辨天下,腾讯新闻
https://www.toutiao.com/c/user/87700790246/#mid=1590472742273031,瞭望评辩天下,toutiao
https://id.tudou.com/i/UMTk1ODg2Mjk2?fr=0&ud=Wl80K6vzMLMDAH5aOr26ZP39,零度访问,new_tudou
https://haokan.hao123.com/haokan/wiseauthor?app_id=1608129880427419,龙岗新闻,haokan
https://www.toutiao.com/c/user/51715268714/#mid=52158119124,龙岗新闻,toutiao
https://view.inews.qq.com/media/5733584,龙岗新闻,腾讯新闻
https://id.tudou.com/i/UNjEwMzc3NzMxMg==?fr=0&ud=Wl80K6vzMLMDAH5aOr26ZP39,龙岗新闻,new_tudou
https://c.m.163.com/news/sub/T1533610678858.html?spss=newsapp,龙岗新闻,网易新闻
无,龙视帮忙,抖音
https://www.toutiao.com/c/user/59033413598/#mid=1564450693094401,龙视帮忙,toutiao
https://id.tudou.com/i/UMTQxNDExNjE2OA==?fr=0&ud=XGftKP+ifI0DADkP+/ZW9Zfy,龙视都市频道,new_tudou
https://id.tudou.com/i/UNTg1MzUyODYw?fr=0&ud=XGftKP+ifI0DADkP+/ZW9Zfy,龙视都市频道新闻夜航,new_tudou
https://view.inews.qq.com/media/16437861,龙视文体,腾讯新闻
无,龙视新闻,抖音
http://n.miaopai.com/personal/t1u5vkVquT8lbgHx.htm,龙视新闻在线,miaopai
https://www.toutiao.com/c/user/5973835763/#mid=5973835763,陇原清风,toutiao
https://www.toutiao.com/c/user/4223496221/#mid=4230476072,垄上行,toutiao
https://www.toutiao.com/c/user/4223404681/#mid=4226815306,垄上频道,toutiao
http://n.miaopai.com/personal/Q~7ZeNq1emgOxiry.htm,垄上频道_5be501dd20840,miaopai
http://n.miaopai.com/personal/Vc88hcf89-vzRITwXVn9-A__.htm,旅游卫视中国旅游新闻,miaopai
https://view.inews.qq.com/media/10363611,芒果V直播,腾讯新闻
https://www.toutiao.com/c/user/57373277532/#mid=1561278587009025,芒果都市,toutiao
http://v.qq.com/vplus/f6969e939ac77ae83becd2356a3493c4#uin=f6969e939ac77ae83becd2356a3493c4,芒果都市,腾讯视频
https://c.m.163.com/news/sub/T1514817332429.html?spss=newsapp,芒果都市,网易新闻
https://www.toutiao.com/c/user/109235608509/#mid=1620721866805256,芒果新闻圈,toutiao
http://v.qq.com/vplus/88a6aee14e70e6ceb1f4158faf187d3f#uin=88a6aee14e70e6ceb1f4158faf187d3f,每日新闻报,腾讯视频
https://id.tudou.com/i/UMzg2NzA3NDcy,每日新闻报,new_tudou
http://n.miaopai.com/personal/RlLvDUfgX3s0-uN6OsLXmQ__.htm,每日新闻报gve0,miaopai
https://view.inews.qq.com/media/15156867,孟子约,腾讯新闻
https://haokan.hao123.com/haokan/wiseauthor?app_id=1598703119923807,民生大参考,haokan
http://v.qq.com/vplus/d15ad3ca4b0142a77d8c1a9c4a92e49d#uin=d15ad3ca4b0142a77d8c1a9c4a92e49d,民生大参考,腾讯视频
https://id.tudou.com/i/UNTkyNjY2MDU1Mg==?fr=0&ud=Wl80K6vzMLMDAH5aOr26ZP39,民生大参考,new_tudou
http://n.miaopai.com/personal/xds-NBzAa8dlWRhi.htm,南京零距离,miaopai
http://v.qq.com/vplus/e76916241eaa0b6fd198c58fb86eb4dc#uin=e76916241eaa0b6fd198c58fb86eb4dc,南京零距离,腾讯视频
https://view.inews.qq.com/media/5849527,南京零距离,腾讯新闻
http://n.miaopai.com/personal/6M4iBB4NE5pqAh11.htm,内蒙古广播电视台,miaopai
https://c.m.163.com/news/sub/T1547712900858.html?spss=newsapp,内蒙古广播电视台资讯,网易新闻
http://n.miaopai.com/personal/8XL6MERnMrjyc98s.htm,宁夏广电网,miaopai
无,宁夏广电新闻中心,抖音
https://www.toutiao.com/c/user/50994180267/#mid=50994180267,宁夏广电新闻中心,toutiao
http://n.miaopai.com/personal/V9n41eZNx3eI4xJ7.htm,宁夏广电新闻中心,miaopai
https://www.toutiao.com/c/user/5497026758/#mid=5495657072,宁夏卫视,toutiao
http://v.qq.com/vplus/33831d4b75dd8282f9bb462829b154a5#uin=33831d4b75dd8282f9bb462829b154a5,宁夏卫视,腾讯视频
https://c.m.163.com/news/sub/T1447838285249.html,宁夏卫视,网易新闻
https://id.tudou.com/i/UNjU3MzQ4NDA0NA==?fr=0&ud=XKDGcHJFxdYDAKa7B6u1hxQ+,宁夏新闻中心,new_tudou
http://n.miaopai.com/personal/Qx5zOkLmUkU8rNAj.htm,评新而论sichenshow,miaopai
http://v.qq.com/vplus/bdaa2bff383869726f356522325b0902#uin=bdaa2bff383869726f356522325b0902,齐鲁电视台,腾讯视频
无,齐鲁频道,kwai
http://n.miaopai.com/personal/RYUOMTxyGif1F3pi.htm?u_atoken=5d8dd7da-6e00-49e1-97ad-0ad27c241047&u_asession=01QPJkVsD6Ekqckuuj-QiCFTn2Ax0KmiuaUWNx5eeCgOWmYtHmVV7mgGQOeFBvxPJ2X0KNBwm7Lovlpxjd_P_q4JsKWYrT3W_NKPr8w6oU7K-tGXnjqn0YBDhwF93-DrHCIVjF9w8XZd1Q_b138IY8oWBkFo3NEHBv0PZUm6pbxQU&u_asig=05aDH0aaxqH4dg-hOodbF1z3tIbQdUCdeeeMtPxGqTR-xN2mG-qY3dxJZCARYanDPkE2I5O5w2A0bENi5pVnl7alptQIOh1zqcIp1VZLU_PnfXdawH-u8gVojv17oZD_qdsNheHL-QlLOHTuyAVTdZLWHPILShU2n_0GrBNLDZmp79JS7q8ZD7Xtz2Ly-b0kmuyAKRFSVJkkdwVUnyHAIJzYg3tZH47bTO-L-FOgElAgzF3LmSrZBeavPhFVQajt3Mmhl7vlADyQtfoEqayvPOhu3h9VXwMyh6PgyDIVSG1W-UlgWeK5Rto2EfWkqfpMVLcLvoHMjeznVGgQJUfzM8WdO9DzGZlhxpqQFysbt4ypAZ2UHKOtcAQ8v3-pVKL9ecmWspDxyAEEo4kbsryBKb9Q&u_aref=,齐鲁频道,miaopai
https://www.toutiao.com/c/user/6018006028/#mid=6018006028,齐鲁台拉呱,toutiao
https://haokan.hao123.com/haokan/wiseauthor?app_id=1229,齐鲁网,haokan
https://www.toutiao.com/c/user/3405414616/#mid=3410298736,齐鲁网,toutiao
http://n.miaopai.com/personal/~F9BYhlZpuVfvcSa.htm?u_atoken=801e3096-f231-4eeb-a87b-96c456263565&u_asession=01goVcff3clOVZIzQTLM4ujnoS445Uleqv-ux27RTM_F3S5AytwXm5ixJerRmp91EUX0KNBwm7Lovlpxjd_P_q4JsKWYrT3W_NKPr8w6oU7K-nigi2hBb0Dl7yNjr6Aj3uIVjF9w8XZd1Q_b138IY8oWBkFo3NEHBv0PZUm6pbxQU&u_asig=05D7OEW9nUnnFJ-ggxnAnVvaNMWKwcDMS-XICYb-SpAJZQyW5yFZlG_gJ8vDCG3NCku0NM6z6DnvmRV_oo1PFKQ3Uv6B0J2r1nc7BAZ8jLzsLZbU3Bah6sKt1JINs_qN-hX4YA8fB3g-aQ4_1uSkRG1myYbn4_aKNHCUAu9S7YK6z9JS7q8ZD7Xtz2Ly-b0kmuyAKRFSVJkkdwVUnyHAIJzbZLFQ4TwRwrsq4AxrDrMAz0m-54_92lATNaS0nr7Uw6mhl7vlADyQtfoEqayvPOhu3h9VXwMyh6PgyDIVSG1W--5ciM2UMqM1VP9iSJFnm8-6Qx-_ZvsujtrC1wgoCnAxB4zZ7hnfbHGli2XuiBI0g5cdRvggDNyGTBGUwmkHRsmWspDxyAEEo4kbsryBKb9Q&u_aref=,齐鲁网,miaopai
https://id.tudou.com/i/UNDY1NjY3MzE2NA==?fr=0&ud=Wl80K6vzMLMDAH5aOr26ZP39,齐鲁网,new_tudou
https://c.m.163.com/news/sub/T1386225964269.html?spss=newsapp,齐鲁网,网易新闻
https://haokan.hao123.com/haokan/wiseauthor?app_id=1600173726885609,齐鲁资讯网,haokan
https://id.tudou.com/i/UNTIwNjc5NTc4NA==?fr=0&ud=Wl80K6vzMLMDAH5aOr26ZP39,齐鲁资讯网,new_tudou
无,钱江视频,抖音
https://haokan.hao123.com/haokan/wiseauthor?app_id=1602058994708441,钱江视频,haokan
https://www.toutiao.com/c/user/5533116451/#mid=5543302091,钱江视频,toutiao
http://n.miaopai.com/personal/lsGzl2jQprR8hE4ZOaf5Dw__.htm?u_atoken=06934853-0dc2-488f-b15d-0136e571d64d&u_asession=01_uuHaAnf09taeGp3XPWW-b158C-HYiRq-qclbk5zECTy8RyzKYnOGc_rTWGTLRdOX0KNBwm7Lovlpxjd_P_q4JsKWYrT3W_NKPr8w6oU7K9vc6oykCCDiitIRcAAh8puIVjF9w8XZd1Q_b138IY8oWBkFo3NEHBv0PZUm6pbxQU&u_asig=05vlpdZ2zPRTqXc7gG5tpHHlOyCdP9e3YBmCmvOvqVsFK4YOPEPN7qxLzRBhaM1HfS10AXKWUwAdmfPUCmlou5WZG_Gk8lTWkNQU6wQ2GrRw1AdjU90M7oql-A_dhCi9YFugECqORewFyBVuy3ml3FuK3eRnguwe-IvKgmRERVTJn9JS7q8ZD7Xtz2Ly-b0kmuyAKRFSVJkkdwVUnyHAIJzRWnOhqr5AacPgiCTENzkb4rh7qKFp0OVh8TJ-d0ZpF3mhl7vlADyQtfoEqayvPOhu3h9VXwMyh6PgyDIVSG1W90hfDMOn4BT5GLK7QoPbkv5oMI4nT4HpKECo0exjcvsCKphe_8lqwJqU3W_Oop2w1P-hKKheRnlxAiRxGhGTuPmWspDxyAEEo4kbsryBKb9Q&u_aref=,钱江视频,miaopai
http://v.qq.com/vplus/722df30a390dfb4e478b8fdb08d871fa#uin=722df30a390dfb4e478b8fdb08d871fa,钱江视频,腾讯视频
https://id.tudou.com/i/UMjczMzM4MzAyOA==?fr=0&ud=Wl80K6vzMLMDAH5aOr26ZP39,钱江视频,new_tudou
https://c.m.163.com/news/sub/T1468916524847.html?spss=newsapp,钱江视频,网易新闻
https://www.toutiao.com/c/user/6013133355/#mid=6013133355,钱江视频九点半,toutiao
https://www.toutiao.com/c/user/6879654895/#mid=50044975344,青岛城市眼,toutiao
http://v.qq.com/vplus/qtvtoday/videos,青岛电视台《今日》,腾讯视频
无,青岛故事,抖音
无,青岛广播电视台,抖音
https://c.m.163.com/news/sub/T1547186538579.html?spss=newsapp,青岛广播电视台资讯,网易新闻
http://n.miaopai.com/personal/lnoL-XJRQftKVQWp.htm,青岛广电,miaopai
https://c.m.163.com/news/sub/T1516353026740.html?spss=newsapp,青岛生活在线,网易新闻
http://v.qq.com/vplus/2af8750fba1b841bb87401b4530cff9a#uin=2af8750fba1b841bb87401b4530cff9a,青岛网络广播电视台,腾讯视频
https://view.inews.qq.com/media/5640722,青岛网络广播电视台,腾讯新闻
https://haokan.hao123.com/haokan/wiseauthor?app_id=1619729567615359,青海百姓1时间,haokan
https://haokan.hao123.com/haokan/wiseauthor?app_id=1619725796587160,青海电视台经视法案,haokan
https://www.toutiao.com/c/user/101244686058/#mid=1605131261182984,青海电视台经视法案,toutiao
https://id.tudou.com/i/UNjMxOTcxMjkwNA==?fr=0&ud=XEZ/FGitiwMDAChHtHkghl1y,青海电视台经视法案,new_tudou
https://view.inews.qq.com/media/5834865,青海广播电视台,腾讯新闻
http://n.miaopai.com/personal/fsYFibHPouGqWFzT.htm,青海经济生活频道,miaopai
http://n.miaopai.com/personal/acW9ebU1udlNWc1o.htm,青海经视百姓1时间,miaopai
https://www.toutiao.com/c/user/82596714185/#mid=1588467161019405,青海生活百姓1时间,toutiao
https://id.tudou.com/i/UNjMyMzI4NTI5Mg==?fr=0&ud=XEZ/FGitiwMDAChHtHkghl1y,青海生活百姓1时间,new_tudou
https://id.tudou.com/i/UNjMwNDA2MDgyNA==?fr=0&ud=XEZ/FGitiwMDAChHtHkghl1y,青海生活频道,new_tudou
https://haokan.hao123.com/haokan/wiseauthor?app_id=1619727256076734,青海生活资讯,haokan
https://www.toutiao.com/c/user/101244557437/#mid=1605132473707528,青海生活资讯,toutiao
https://id.tudou.com/i/UNjMyODcwMzcxNg==?fr=0&ud=XEZ/FGitiwMDAChHtHkghl1y,青海生活资讯,new_tudou
https://haokan.hao123.com/haokan/wiseauthor?app_id=1619728754357383,青海视界,haokan
https://www.toutiao.com/c/user/101245127481/#mid=1605132719764483,青海视界,toutiao
http://n.miaopai.com/personal/v3C-6~TKgYPpcAeg.htm,青海网络广播电视台,miaopai
http://v.qq.com/vplus/f506c083d2aa5f736f356522325b0902#uin=f506c083d2aa5f736f356522325b0902,青海网络广播电视台,腾讯视频
https://id.tudou.com/i/UNjMwNTYwNzE4NA==?fr=0&ud=XEZ/FGitiwMDAChHtHkghl1y,青海新闻联播,new_tudou
https://www.toutiao.com/c/user/69894739201/,趣说新闻,toutiao
https://www.toutiao.com/c/user/59011898659/#mid=1564378627786753,全民调查,toutiao
https://www.toutiao.com/c/user/50254656865/#mid=50255342888,全球零距离,toutiao
https://c.m.163.com/news/sub/T1532412517893.html,全球零距离,网易新闻
http://n.miaopai.com/personal/6vdg7UMm4N7~FWDOIcEpFQ__.htm,全球眼News,miaopai
http://n.miaopai.com/personal/TUdAmCV2OiQrYy1zvrjnWQ__.htm,热播1小时,miaopai
http://n.miaopai.com/personal/QlAtcKIE17sfqx5HghIDbg__.htm,热线777bldw,miaopai
http://n.miaopai.com/personal/uMYdkOcDE4N-MlOfqLu9xg__.htm,人民网天津频道,miaopai
https://www.toutiao.com/c/user/52231056096/#mid=52550049460,三沙卫视,toutiao
https://c.m.163.com/news/sub/T1494300740428.html?spss=newsapp,三沙卫视,网易新闻
无,厦门广电,抖音
http://n.miaopai.com/personal/rt4nOdFq9TeRGtnP.htm,厦门广电,miaopai
http://v.qq.com/vplus/6123fad2521a08aa09ad9e42a10507e0#uin=6123fad2521a08aa09ad9e42a10507e0,厦门广电,腾讯视频
https://view.inews.qq.com/media/5404299,厦门广电,腾讯新闻
https://c.m.163.com/news/sub/T1452505261935.html?spss=newsapp,厦门头条,网易新闻
https://c.m.163.com/news/sub/T1524554429063.html?spss=newsapp,厦门网厦门新闻,网易新闻
https://www.toutiao.com/c/user/4194259846/#mid=4194259846,山东电视齐鲁频道,toutiao
https://id.tudou.com/i/UMTI3Nzk1MTY=?fr=0&ud=Wl80K6vzMLMDAH5aOr26ZP39,山东电视齐鲁频道,new_tudou
无,山东电视生活频道,抖音
https://www.toutiao.com/c/user/4194282404/#mid=4194282404,山东电视生活频道,toutiao
http://n.miaopai.com/personal/ZUwHZjZH8JFVruhM.htm,山东电视生活频道,miaopai
https://id.tudou.com/i/UMTYzNzg0MzI0OA==?fr=0&ud=Wl80K6vzMLMDAH5aOr26ZP39,山东电视台公共频道,new_tudou
https://id.tudou.com/i/UMTY5MTQ1MDQ4?fr=0&ud=Wl80K6vzMLMDAH5aOr26ZP39,山东公共频道,new_tudou
http://n.miaopai.com/personal/sPwiX7DTC-LeBkco.htm,山东广播电视台,miaopai
http://v.qq.com/vplus/sdtv,山东广播电视台,腾讯视频
https://c.m.163.com/news/sub/T1547186533902.html?spss=newsapp,山东广播电视台资讯,网易新闻
https://www.toutiao.com/c/user/55706495932/#mid=1559935164733442,山东广电农科频道,toutiao
https://www.toutiao.com/c/user/3924763700/#mid=3931080160,山东生活帮,toutiao
https://id.tudou.com/i/UNTA5MDU5NDMy?fr=0&ud=Wl80K6vzMLMDAH5aOr26ZP39,山东台今日报道,new_tudou
http://n.miaopai.com/personal/J7aB7FAHYmsuZK5MLeu-Hg__.htm,山东体育频道47amt,miaopai
https://haokan.hao123.com/haokan/wiseauthor?app_id=1034,山东卫视,haokan
https://id.tudou.com/i/UMjg1MDA1NTI=?fr=0&ud=Wl80K6vzMLMDAH5aOr26ZP39,山东卫视,new_tudou
https://www.toutiao.com/c/user/6287702492/#mid=6287702492,山东卫视调查,toutiao
http://n.miaopai.com/personal/rgoYbICtv-aXunoU.htm,山东卫视调查,miaopai
https://www.toutiao.com/c/user/102868629164/#mid=1608494027235336,山东卫视调查栏目,toutiao
https://view.inews.qq.com/media/5334062,山东卫视-早安山东,腾讯新闻
